year,month,Country,Port,HL,port call
2010,10,Micronesia,Moen,Tanker,1
2010,10,Micronesia,Pornpei Harbor,Cargo,7
2010,10,Micronesia,Pornpei Harbor,Fishing,10
2010,10,Micronesia,Pornpei Harbor,Tanker,1
2010,10,Nauru,Nauru,Cargo,2
2010,10,Papua New Guinea,Alotoa,Cargo,9
2010,10,Papua New Guinea,Alotoa,Passenger,1
2010,10,Papua New Guinea,Buka,Cargo,1
2010,10,Papua New Guinea,Daru,Cargo,3
2010,10,Papua New Guinea,Kavieng Harbor,Cargo,2
2010,10,Papua New Guinea,Kieta,Cargo,3
2010,10,Papua New Guinea,Kimbe,Cargo,8
2010,10,Papua New Guinea,Kimbe,Tanker,1
2010,10,Papua New Guinea,Lae,Cargo,51
2010,10,Papua New Guinea,Lae,Tanker,2
2010,10,Papua New Guinea,Madang,Cargo,13
2010,10,Papua New Guinea,Madang,Fishing,1
2010,10,Papua New Guinea,Madang,Tanker,1
2010,10,Papua New Guinea,Oro Bay,Cargo,2
2010,10,Papua New Guinea,Port Moresby,Cargo,45
2010,10,Papua New Guinea,Port Moresby,Tanker,8
2010,10,Papua New Guinea,Put Put,Cargo,9
2010,10,Papua New Guinea,Put Put,Tanker,3
2010,10,Papua New Guinea,Rabaul,Cargo,16
2010,10,Papua New Guinea,Rabaul,Fishing,5
2010,10,Papua New Guinea,Rabaul,Tanker,1
2010,10,Papua New Guinea,Vanimo,Cargo,3
2010,10,Papua New Guinea,Wewak Harbor,Cargo,6
2010,10,Papua New Guinea,Wewak Harbor,Passenger,1
2010,10,Samoa,Apia,Cargo,2
2010,10,Samoa,Apia,Passenger,2
2010,10,Samoa,Apia,Tanker,1
2010,10,Solomon Islands,Honiara,Cargo,12
2010,10,Solomon Islands,Honiara,Fishing,4
2010,10,Solomon Islands,Honiara,Tanker,2
2010,10,Solomon Islands,Ndora,Cargo,1
2010,10,Solomon Islands,Port Noro,Cargo,18
2010,10,Solomon Islands,Port Noro,Tanker,1
2010,10,Solomon Islands,Ringgi Cove,Cargo,1
2010,10,Solomon Islands,Seghe,Cargo,1
2010,10,Tonga,Neiafu,Cargo,1
2010,10,Tonga,Nuku Alofa,Cargo,3
2010,10,Tonga,Nuku Alofa,Passenger,2
2010,10,Tuvalu,Funafuti Atoll,Cargo,2
2010,10,Vanuatu,Luganville,Cargo,3
2010,10,Vanuatu,Luganville,Passenger,1
2010,10,Vanuatu,Luganville,Tanker,1
2010,10,Vanuatu,Port Vila,Cargo,5
2010,10,Vanuatu,Port Vila,Passenger,4
2010,10,Vanuatu,Port Vila,Tanker,1
2010,11,Fiji,Lautoka Harbor,Cargo,10
2010,11,Fiji,Lautoka Harbor,Passenger,7
2010,11,Fiji,Lautoka Harbor,Tanker,8
2010,11,Fiji,Levuka,Passenger,1
2010,11,Fiji,Malai,Tanker,3
2010,11,Fiji,Suva Harbor,Cargo,18
2010,11,Fiji,Suva Harbor,Fishing,1
2010,11,Fiji,Suva Harbor,Passenger,2
2010,11,Fiji,Suva Harbor,Tanker,3
2010,11,Kiribati,Kiribati,Cargo,2
2010,11,Kiribati,Kiribati,Tanker,1
2010,11,Kiribati,Tarawa Atoll,Tanker,1
2010,11,Marshall Islands,Ebeye,Cargo,3
2010,11,Marshall Islands,Kwajalein,Cargo,1
2010,11,Marshall Islands,Majuro Atoll,Cargo,12
2010,11,Marshall Islands,Majuro Atoll,Fishing,8
2010,11,Marshall Islands,Majuro Atoll,Tanker,1
2010,11,Micronesia,Lele Harbor,Cargo,1
2010,11,Micronesia,Lele Harbor,Tanker,1
2010,11,Micronesia,Moen,Cargo,2
2010,11,Micronesia,Moen,Fishing,1
2010,11,Micronesia,Pornpei Harbor,Cargo,3
2010,11,Micronesia,Pornpei Harbor,Fishing,5
2010,11,Micronesia,Pornpei Harbor,Tanker,1
2010,11,Nauru,Nauru,Cargo,3
2010,11,Palau,Malakal Harbor,Fishing,1
2010,11,Palau,Malakal Harbor,Tanker,1
2010,11,Papua New Guinea,Alotoa,Cargo,5
2010,11,Papua New Guinea,Alotoa,Passenger,1
2010,11,Papua New Guinea,Daru,Cargo,2
2010,11,Papua New Guinea,Kavieng Harbor,Cargo,4
2010,11,Papua New Guinea,Kavieng Harbor,Passenger,1
2010,11,Papua New Guinea,Kieta,Cargo,1
2010,11,Papua New Guinea,Kimbe,Cargo,11
2010,11,Papua New Guinea,Kimbe,Tanker,2
2010,11,Papua New Guinea,Lae,Cargo,50
2010,11,Papua New Guinea,Lae,Tanker,4
2010,11,Papua New Guinea,Madang,Cargo,13
2010,11,Papua New Guinea,Madang,Passenger,2
2010,11,Papua New Guinea,Oro Bay,Cargo,3
2010,11,Papua New Guinea,Port Moresby,Cargo,49
2010,11,Papua New Guinea,Port Moresby,Tanker,6
2010,11,Papua New Guinea,Put Put,Cargo,7
2010,11,Papua New Guinea,Put Put,Tanker,1
2010,11,Papua New Guinea,Rabaul,Cargo,15
2010,11,Papua New Guinea,Rabaul,Fishing,2
2010,11,Papua New Guinea,Vanimo,Cargo,3
2010,11,Papua New Guinea,Wewak Harbor,Cargo,7
2010,11,Samoa,Apia,Cargo,5
2010,11,Samoa,Apia,Passenger,1
2010,11,Solomon Islands,Gizo Harbor,Passenger,1
2010,11,Solomon Islands,Honiara,Cargo,24
2010,11,Solomon Islands,Honiara,Fishing,16
2010,11,Solomon Islands,Honiara,Passenger,2
2010,11,Solomon Islands,Ndora,Cargo,1
2010,11,Solomon Islands,Port Noro,Cargo,8
2010,11,Solomon Islands,Rennell Island,Cargo,1
2010,11,Tonga,Neiafu,Cargo,1
2010,11,Tonga,Neiafu,Passenger,1
2010,11,Tonga,Nuku Alofa,Cargo,4
2010,11,Tonga,Nuku Alofa,Passenger,2
2010,11,Tonga,Nuku Alofa,Tanker,3
2010,11,Tuvalu,Funafuti Atoll,Cargo,2
2010,11,Tuvalu,Funafuti Atoll,Fishing,1
2010,11,Tuvalu,Funafuti Atoll,Tanker,1
2010,11,Vanuatu,Luganville,Cargo,3
2010,11,Vanuatu,Luganville,Passenger,1
2010,11,Vanuatu,Port Vila,Cargo,6
2010,11,Vanuatu,Port Vila,Passenger,4
2010,12,Fiji,Lautoka Harbor,Cargo,12
2010,12,Fiji,Lautoka Harbor,Passenger,3
2010,12,Fiji,Lautoka Harbor,Tanker,6
2010,12,Fiji,Levuka,Tanker,1
2010,12,Fiji,Malai,Cargo,2
2010,12,Fiji,Malai,Tanker,3
2010,12,Fiji,Port of Savusavu Bay,Cargo,3
2010,12,Fiji,Suva Harbor,Cargo,24
2010,12,Fiji,Suva Harbor,Fishing,2
2010,12,Fiji,Suva Harbor,Tanker,3
2010,12,Kiribati,Kiribati,Cargo,2
2010,12,Kiribati,Kiribati,Fishing,1
2010,12,Kiribati,Tarawa Atoll,Cargo,3
2010,12,Kiribati,Tarawa Atoll,Fishing,1
2010,12,Kiribati,Tarawa Atoll,Tanker,1
2010,12,Marshall Islands,Ebeye,Cargo,1
2010,12,Marshall Islands,Kwajalein,Cargo,2
2010,12,Marshall Islands,Majuro Atoll,Cargo,12
2010,12,Marshall Islands,Majuro Atoll,Fishing,7
2010,12,Marshall Islands,Majuro Atoll,Tanker,1
2010,12,Micronesia,Colonia,Cargo,1
2010,12,Micronesia,Lele Harbor,Cargo,2
2010,12,Micronesia,Moen,Cargo,3
2010,12,Micronesia,Moen,Tanker,1
2010,12,Micronesia,Pornpei Harbor,Cargo,8
2010,12,Micronesia,Pornpei Harbor,Fishing,2
2010,12,Micronesia,Pornpei Harbor,Tanker,1
2010,12,Nauru,Nauru,Cargo,5
2010,12,Palau,Malakal Harbor,Cargo,2
2010,12,Papua New Guinea,Alotoa,Cargo,3
2010,12,Papua New Guinea,Buka,Cargo,2
2010,12,Papua New Guinea,Kavieng Harbor,Cargo,2
2010,12,Papua New Guinea,Kavieng Harbor,Tanker,2
2010,12,Papua New Guinea,Kieta,Cargo,2
2010,12,Papua New Guinea,Kimbe,Cargo,10
2010,12,Papua New Guinea,Kimbe,Tanker,2
2010,12,Papua New Guinea,Lae,Cargo,41
2010,12,Papua New Guinea,Lae,Tanker,2
2010,12,Papua New Guinea,Madang,Cargo,9
2010,12,Papua New Guinea,Oro Bay,Cargo,4
2010,12,Papua New Guinea,Oro Bay,Tanker,1
2010,12,Papua New Guinea,Port Moresby,Cargo,58
2010,12,Papua New Guinea,Port Moresby,Tanker,4
2010,12,Papua New Guinea,Put Put,Cargo,4
2010,12,Papua New Guinea,Put Put,Tanker,1
2010,12,Papua New Guinea,Rabaul,Cargo,12
2010,12,Papua New Guinea,Rabaul,Tanker,2
2010,12,Papua New Guinea,Vanimo,Cargo,6
2010,12,Papua New Guinea,Wewak Harbor,Cargo,6
2010,12,Papua New Guinea,Wewak Harbor,Tanker,1
2010,12,Samoa,Apia,Cargo,7
2010,12,Solomon Islands,Gizo Harbor,Passenger,1
2010,12,Solomon Islands,Honiara,Cargo,28
2010,12,Solomon Islands,Honiara,Fishing,16
2010,12,Solomon Islands,Honiara,Tanker,2
2010,12,Solomon Islands,Ndora,Cargo,2
2010,12,Solomon Islands,Port Noro,Cargo,9
2010,12,Solomon Islands,Ringgi Cove,Cargo,1
2010,12,Tonga,Neiafu,Cargo,1
2010,12,Tonga,Neiafu,Passenger,2
2010,12,Tonga,Nuku Alofa,Cargo,5
2010,12,Tonga,Nuku Alofa,Passenger,3
2010,12,Tonga,Nuku Alofa,Tanker,5
2010,12,Tonga,Pangai,Passenger,1
2010,12,Tuvalu,Funafuti Atoll,Cargo,2
2010,12,Vanuatu,Luganville,Cargo,2
2010,12,Vanuatu,Port Vila,Cargo,3
2010,12,Vanuatu,Port Vila,Passenger,3
2010,12,Vanuatu,Port Vila,Tanker,4
2011,1,Fiji,Lautoka Harbor,Cargo,15
2011,1,Fiji,Lautoka Harbor,Passenger,6
2011,1,Fiji,Lautoka Harbor,Tanker,11
2011,1,Fiji,Levuka,Tanker,1
2011,1,Fiji,Malai,Tanker,3
2011,1,Fiji,Port of Savusavu Bay,Cargo,2
2011,1,Fiji,Port of Savusavu Bay,Passenger,3
2011,1,Fiji,Suva Harbor,Cargo,30
2011,1,Fiji,Suva Harbor,Fishing,3
2011,1,Fiji,Suva Harbor,Passenger,1
2011,1,Fiji,Suva Harbor,Tanker,10
2011,1,Kiribati,Kiribati,Cargo,3
2011,1,Kiribati,Kiribati,Fishing,3
2011,1,Kiribati,Tarawa Atoll,Tanker,1
2011,1,Marshall Islands,Ebeye,Cargo,2
2011,1,Marshall Islands,Kwajalein,Cargo,1
2011,1,Marshall Islands,Majuro Atoll,Cargo,18
2011,1,Marshall Islands,Majuro Atoll,Fishing,6
2011,1,Marshall Islands,Majuro Atoll,Tanker,1
2011,1,Micronesia,Colonia,Cargo,4
2011,1,Micronesia,Colonia,Passenger,1
2011,1,Micronesia,Lele Harbor,Cargo,1
2011,1,Micronesia,Moen,Cargo,3
2011,1,Micronesia,Pornpei Harbor,Cargo,11
2011,1,Micronesia,Pornpei Harbor,Fishing,9
2011,1,Nauru,Nauru,Cargo,5
2011,1,Palau,Malakal Harbor,Cargo,3
2011,1,Palau,Malakal Harbor,Fishing,1
2011,1,Papua New Guinea,Alotoa,Cargo,3
2011,1,Papua New Guinea,Alotoa,Tanker,2
2011,1,Papua New Guinea,Buka,Cargo,2
2011,1,Papua New Guinea,Daru,Cargo,3
2011,1,Papua New Guinea,Kavieng Harbor,Cargo,6
2011,1,Papua New Guinea,Kavieng Harbor,Tanker,3
2011,1,Papua New Guinea,Kieta,Cargo,3
2011,1,Papua New Guinea,Kimbe,Cargo,20
2011,1,Papua New Guinea,Kimbe,Tanker,6
2011,1,Papua New Guinea,Lae,Cargo,57
2011,1,Papua New Guinea,Lae,Tanker,1
2011,1,Papua New Guinea,Madang,Cargo,12
2011,1,Papua New Guinea,Madang,Passenger,1
2011,1,Papua New Guinea,Madang,Tanker,1
2011,1,Papua New Guinea,Oro Bay,Cargo,3
2011,1,Papua New Guinea,Port Moresby,Cargo,68
2011,1,Papua New Guinea,Port Moresby,Tanker,15
2011,1,Papua New Guinea,Put Put,Cargo,9
2011,1,Papua New Guinea,Put Put,Tanker,1
2011,1,Papua New Guinea,Rabaul,Cargo,22
2011,1,Papua New Guinea,Rabaul,Tanker,3
2011,1,Papua New Guinea,Vanimo,Cargo,12
2011,1,Papua New Guinea,Wewak Harbor,Cargo,14
2011,1,Samoa,Apia,Cargo,10
2011,1,Samoa,Apia,Passenger,1
2011,1,Samoa,Apia,Tanker,2
2011,1,Solomon Islands,Honiara,Cargo,38
2011,1,Solomon Islands,Honiara,Fishing,19
2011,1,Solomon Islands,Honiara,Passenger,1
2011,1,Solomon Islands,Honiara,Tanker,2
2011,1,Solomon Islands,Mbulo,Cargo,1
2011,1,Solomon Islands,Ndora,Cargo,1
2011,1,Solomon Islands,Port Noro,Cargo,21
2011,1,Solomon Islands,Ringgi Cove,Cargo,3
2011,1,Tonga,Neiafu,Cargo,1
2011,1,Tonga,Neiafu,Passenger,3
2011,1,Tonga,Nuku Alofa,Cargo,7
2011,1,Tonga,Nuku Alofa,Passenger,6
2011,1,Tonga,Nuku Alofa,Tanker,3
2011,1,Tuvalu,Funafuti Atoll,Cargo,2
2011,1,Tuvalu,Funafuti Atoll,Fishing,1
2011,1,Vanuatu,Luganville,Cargo,4
2011,1,Vanuatu,Luganville,Passenger,3
2011,1,Vanuatu,Port Vila,Cargo,5
2011,1,Vanuatu,Port Vila,Passenger,9
2011,2,Fiji,Lautoka Harbor,Cargo,16
2011,2,Fiji,Lautoka Harbor,Passenger,4
2011,2,Fiji,Lautoka Harbor,Tanker,8
2011,2,Fiji,Malai,Tanker,2
2011,2,Fiji,Port of Savusavu Bay,Cargo,1
2011,2,Fiji,Suva Harbor,Cargo,31
2011,2,Fiji,Suva Harbor,Passenger,3
2011,2,Fiji,Suva Harbor,Tanker,3
2011,2,Kiribati,Kiribati,Cargo,1
2011,2,Kiribati,Kiribati,Fishing,1
2011,2,Kiribati,Tarawa Atoll,Cargo,3
2011,2,Kiribati,Tarawa Atoll,Tanker,1
2011,2,Marshall Islands,Ebeye,Cargo,1
2011,2,Marshall Islands,Kwajalein,Cargo,2
2011,2,Marshall Islands,Kwajalein,Tanker,1
2011,2,Marshall Islands,Majuro Atoll,Cargo,11
2011,2,Marshall Islands,Majuro Atoll,Fishing,12
2011,2,Marshall Islands,Majuro Atoll,Tanker,1
2011,2,Micronesia,Colonia,Cargo,2
2011,2,Micronesia,Colonia,Tanker,1
2011,2,Micronesia,Lele Harbor,Cargo,4
2011,2,Micronesia,Lele Harbor,Tanker,1
2011,2,Micronesia,Moen,Cargo,4
2011,2,Micronesia,Moen,Fishing,2
2011,2,Micronesia,Pornpei Harbor,Cargo,13
2011,2,Micronesia,Pornpei Harbor,Fishing,13
2011,2,Nauru,Nauru,Cargo,6
2011,2,Palau,Malakal Harbor,Cargo,2
2011,2,Palau,Malakal Harbor,Fishing,3
2011,2,Palau,Malakal Harbor,Tanker,1
2011,2,Papua New Guinea,Alotoa,Cargo,3
2011,2,Papua New Guinea,Alotoa,Tanker,2
2011,2,Papua New Guinea,Buka,Cargo,2
2011,2,Papua New Guinea,Daru,Cargo,1
2011,2,Papua New Guinea,Kavieng Harbor,Cargo,8
2011,2,Papua New Guinea,Kavieng Harbor,Tanker,2
2011,2,Papua New Guinea,Kieta,Cargo,2
2011,2,Papua New Guinea,Kimbe,Cargo,17
2011,2,Papua New Guinea,Kimbe,Tanker,3
2011,2,Papua New Guinea,Lae,Cargo,61
2011,2,Papua New Guinea,Lae,Tanker,3
2011,2,Papua New Guinea,Madang,Cargo,17
2011,2,Papua New Guinea,Madang,Passenger,1
2011,2,Papua New Guinea,Madang,Tanker,3
2011,2,Papua New Guinea,Oro Bay,Cargo,7
2011,2,Papua New Guinea,Oro Bay,Tanker,1
2011,2,Papua New Guinea,Port Moresby,Cargo,69
2011,2,Papua New Guinea,Port Moresby,Tanker,14
2011,2,Papua New Guinea,Put Put,Cargo,9
2011,2,Papua New Guinea,Put Put,Tanker,2
2011,2,Papua New Guinea,Rabaul,Cargo,35
2011,2,Papua New Guinea,Rabaul,Tanker,1
2011,2,Papua New Guinea,Vanimo,Cargo,7
2011,2,Papua New Guinea,Wewak Harbor,Cargo,10
2011,2,Papua New Guinea,Wewak Harbor,Fishing,1
2011,2,Papua New Guinea,Wewak Harbor,Tanker,2
2011,2,Samoa,Apia,Cargo,7
2011,2,Samoa,Apia,Passenger,2
2011,2,Samoa,Apia,Tanker,1
2011,2,Solomon Islands,Honiara,Cargo,25
2011,2,Solomon Islands,Honiara,Fishing,12
2011,2,Solomon Islands,Honiara,Tanker,2
2011,2,Solomon Islands,Ndora,Cargo,1
2011,2,Solomon Islands,Port Noro,Cargo,20
2011,2,Tonga,Neiafu,Cargo,1
2011,2,Tonga,Neiafu,Passenger,3
2011,2,Tonga,Nuku Alofa,Cargo,4
2011,2,Tonga,Nuku Alofa,Passenger,10
2011,2,Tonga,Nuku Alofa,Tanker,3
2011,2,Tuvalu,Funafuti Atoll,Cargo,2
2011,2,Vanuatu,Luganville,Cargo,5
2011,2,Vanuatu,Luganville,Passenger,1
2011,2,Vanuatu,Luganville,Tanker,1
2011,2,Vanuatu,Port Vila,Cargo,3
2011,2,Vanuatu,Port Vila,Passenger,8
2011,2,Vanuatu,Port Vila,Tanker,1
2011,3,Fiji,Lautoka Harbor,Cargo,18
2011,3,Fiji,Lautoka Harbor,Passenger,1
2011,3,Fiji,Lautoka Harbor,Tanker,10
2011,3,Fiji,Levuka,Tanker,1
2011,3,Fiji,Port of Savusavu Bay,Cargo,2
2011,3,Fiji,Suva Harbor,Cargo,29
2011,3,Fiji,Suva Harbor,Fishing,1
2011,3,Fiji,Suva Harbor,Passenger,3
2011,3,Fiji,Suva Harbor,Tanker,9
2011,3,Kiribati,Kiribati,Cargo,2
2011,3,Kiribati,Kiribati,Passenger,1
2011,3,Kiribati,Tarawa Atoll,Cargo,5
2011,3,Kiribati,Tarawa Atoll,Fishing,1
2011,3,Kiribati,Tarawa Atoll,Tanker,1
2011,3,Marshall Islands,Ebeye,Cargo,2
2011,3,Marshall Islands,Kwajalein,Cargo,2
2011,3,Marshall Islands,Majuro Atoll,Cargo,22
2011,3,Marshall Islands,Majuro Atoll,Fishing,13
2011,3,Marshall Islands,Majuro Atoll,Tanker,2
2011,3,Micronesia,Colonia,Cargo,2
2011,3,Micronesia,Colonia,Passenger,1
2011,3,Micronesia,Lele Harbor,Cargo,1
2011,3,Micronesia,Moen,Cargo,3
2011,3,Micronesia,Moen,Fishing,1
2011,3,Micronesia,Pornpei Harbor,Cargo,14
2011,3,Micronesia,Pornpei Harbor,Fishing,11
2011,3,Micronesia,Pornpei Harbor,Tanker,1
2011,3,Nauru,Nauru,Cargo,3
2011,3,Nauru,Nauru,Tanker,2
2011,3,Palau,Malakal Harbor,Cargo,3
2011,3,Palau,Malakal Harbor,Tanker,2
2011,3,Papua New Guinea,Alotoa,Cargo,5
2011,3,Papua New Guinea,Alotoa,Tanker,3
2011,3,Papua New Guinea,Buka,Cargo,3
2011,3,Papua New Guinea,Daru,Cargo,4
2011,3,Papua New Guinea,Kavieng Harbor,Cargo,6
2011,3,Papua New Guinea,Kavieng Harbor,Tanker,1
2011,3,Papua New Guinea,Kieta,Cargo,2
2011,3,Papua New Guinea,Kimbe,Cargo,23
2011,3,Papua New Guinea,Kimbe,Tanker,7
2011,3,Papua New Guinea,Lae,Cargo,61
2011,3,Papua New Guinea,Lae,Tanker,1
2011,3,Papua New Guinea,Madang,Cargo,17
2011,3,Papua New Guinea,Madang,Tanker,5
2011,3,Papua New Guinea,Oro Bay,Cargo,5
2011,3,Papua New Guinea,Oro Bay,Tanker,1
2011,3,Papua New Guinea,Port Moresby,Cargo,58
2011,3,Papua New Guinea,Port Moresby,Tanker,8
2011,3,Papua New Guinea,Put Put,Cargo,9
2011,3,Papua New Guinea,Rabaul,Cargo,30
2011,3,Papua New Guinea,Rabaul,Fishing,2
2011,3,Papua New Guinea,Rabaul,Passenger,2
2011,3,Papua New Guinea,Rabaul,Tanker,4
2011,3,Papua New Guinea,Vanimo,Cargo,7
2011,3,Papua New Guinea,Wewak Harbor,Cargo,9
2011,3,Papua New Guinea,Wewak Harbor,Fishing,2
2011,3,Samoa,Apia,Cargo,9
2011,3,Samoa,Apia,Passenger,3
2011,3,Samoa,Apia,Tanker,1
2011,3,Solomon Islands,Gizo Harbor,Passenger,1
2011,3,Solomon Islands,Honiara,Cargo,15
2011,3,Solomon Islands,Honiara,Fishing,10
2011,3,Solomon Islands,Honiara,Tanker,3
2011,3,Solomon Islands,Ndora,Cargo,2
2011,3,Solomon Islands,Port Noro,Cargo,17
2011,3,Solomon Islands,Ringgi Cove,Cargo,1
2011,3,Solomon Islands,Seghe,Cargo,1
2011,3,Tonga,Neiafu,Cargo,1
2011,3,Tonga,Neiafu,Passenger,4
2011,3,Tonga,Nuku Alofa,Cargo,7
2011,3,Tonga,Nuku Alofa,Passenger,8
2011,3,Tonga,Nuku Alofa,Tanker,1
2011,3,Vanuatu,Luganville,Cargo,6
2011,3,Vanuatu,Luganville,Tanker,1
2011,3,Vanuatu,Port Vila,Cargo,6
2011,3,Vanuatu,Port Vila,Passenger,6
2011,3,Vanuatu,Port Vila,Tanker,3
2011,4,Fiji,Lautoka Harbor,Cargo,15
2011,4,Fiji,Lautoka Harbor,Passenger,5
2011,4,Fiji,Lautoka Harbor,Tanker,7
2011,4,Fiji,Levuka,Passenger,1
2011,4,Fiji,Malai,Tanker,2
2011,4,Fiji,Port of Savusavu Bay,Cargo,1
2011,4,Fiji,Port of Savusavu Bay,Passenger,1
2011,4,Fiji,Suva Harbor,Cargo,21
2011,4,Fiji,Suva Harbor,Fishing,2
2011,4,Fiji,Suva Harbor,Passenger,1
2011,4,Fiji,Suva Harbor,Tanker,6
2011,4,Kiribati,Kiribati,Cargo,2
2011,4,Kiribati,Kiribati,Fishing,3
2011,4,Kiribati,Kiribati,Tanker,1
2011,4,Kiribati,Tarawa Atoll,Cargo,1
2011,4,Kiribati,Tarawa Atoll,Tanker,1
2011,4,Marshall Islands,Ebeye,Cargo,2
2011,4,Marshall Islands,Kwajalein,Cargo,2
2011,4,Marshall Islands,Kwajalein,Tanker,1
2011,4,Marshall Islands,Majuro Atoll,Cargo,16
2011,4,Marshall Islands,Majuro Atoll,Fishing,11
2011,4,Marshall Islands,Majuro Atoll,Tanker,2
2011,4,Micronesia,Colonia,Cargo,3
2011,4,Micronesia,Lele Harbor,Cargo,2
2011,4,Micronesia,Moen,Cargo,2
2011,4,Micronesia,Pornpei Harbor,Cargo,13
2011,4,Micronesia,Pornpei Harbor,Fishing,4
2011,4,Micronesia,Pornpei Harbor,Tanker,2
2011,4,Nauru,Nauru,Cargo,4
2011,4,Palau,Malakal Harbor,Cargo,2
2011,4,Palau,Malakal Harbor,Fishing,1
2011,4,Papua New Guinea,Alotoa,Cargo,4
2011,4,Papua New Guinea,Alotoa,Passenger,2
2011,4,Papua New Guinea,Alotoa,Tanker,2
2011,4,Papua New Guinea,Buka,Cargo,2
2011,4,Papua New Guinea,Daru,Cargo,1
2011,4,Papua New Guinea,Kavieng Harbor,Cargo,4
2011,4,Papua New Guinea,Kavieng Harbor,Tanker,4
2011,4,Papua New Guinea,Kieta,Cargo,4
2011,4,Papua New Guinea,Kimbe,Cargo,23
2011,4,Papua New Guinea,Kimbe,Tanker,2
2011,4,Papua New Guinea,Lae,Cargo,65
2011,4,Papua New Guinea,Lae,Tanker,2
2011,4,Papua New Guinea,Madang,Cargo,13
2011,4,Papua New Guinea,Madang,Passenger,2
2011,4,Papua New Guinea,Madang,Tanker,3
2011,4,Papua New Guinea,Oro Bay,Cargo,8
2011,4,Papua New Guinea,Oro Bay,Tanker,2
2011,4,Papua New Guinea,Port Moresby,Cargo,80
2011,4,Papua New Guinea,Port Moresby,Tanker,11
2011,4,Papua New Guinea,Put Put,Cargo,10
2011,4,Papua New Guinea,Put Put,Tanker,2
2011,4,Papua New Guinea,Rabaul,Cargo,21
2011,4,Papua New Guinea,Rabaul,Passenger,2
2011,4,Papua New Guinea,Rabaul,Tanker,3
2011,4,Papua New Guinea,Vanimo,Cargo,9
2011,4,Papua New Guinea,Wewak Harbor,Cargo,18
2011,4,Papua New Guinea,Wewak Harbor,Fishing,1
2011,4,Papua New Guinea,Wewak Harbor,Passenger,1
2011,4,Papua New Guinea,Wewak Harbor,Tanker,2
2011,4,Samoa,Apia,Cargo,5
2011,4,Samoa,Apia,Passenger,2
2011,4,Samoa,Apia,Tanker,2
2011,4,Solomon Islands,Honiara,Cargo,20
2011,4,Solomon Islands,Honiara,Fishing,9
2011,4,Solomon Islands,Honiara,Tanker,1
2011,4,Solomon Islands,Mbulo,Cargo,1
2011,4,Solomon Islands,Ndora,Cargo,4
2011,4,Solomon Islands,Port Noro,Cargo,18
2011,4,Solomon Islands,Port Noro,Fishing,1
2011,4,Solomon Islands,Port Noro,Tanker,1
2011,4,Solomon Islands,Rennell Island,Passenger,1
2011,4,Tonga,Neiafu,Passenger,5
2011,4,Tonga,Nuku Alofa,Cargo,4
2011,4,Tonga,Nuku Alofa,Passenger,5
2011,4,Tonga,Nuku Alofa,Tanker,2
2011,4,Tonga,Pangai,Passenger,2
2011,4,Tuvalu,Funafuti Atoll,Cargo,2
2011,4,Vanuatu,Luganville,Cargo,4
2011,4,Vanuatu,Luganville,Passenger,1
2011,4,Vanuatu,Port Vila,Cargo,6
2011,4,Vanuatu,Port Vila,Passenger,10
2011,4,Vanuatu,Port Vila,Tanker,1
2011,5,Fiji,Lautoka Harbor,Cargo,18
2011,5,Fiji,Lautoka Harbor,Passenger,5
2011,5,Fiji,Lautoka Harbor,Tanker,9
2011,5,Fiji,Levuka,Passenger,1
2011,5,Fiji,Malai,Tanker,2
2011,5,Fiji,Port of Savusavu Bay,Cargo,2
2011,5,Fiji,Port of Savusavu Bay,Passenger,1
2011,5,Fiji,Suva Harbor,Cargo,31
2011,5,Fiji,Suva Harbor,Fishing,1
2011,5,Fiji,Suva Harbor,Tanker,4
2011,5,Kiribati,Kiribati,Cargo,4
2011,5,Kiribati,Kiribati,Fishing,3
2011,5,Kiribati,Kiribati,Tanker,1
2011,5,Kiribati,Tarawa Atoll,Cargo,1
2011,5,Kiribati,Tarawa Atoll,Tanker,1
2011,5,Marshall Islands,Ebeye,Cargo,2
2011,5,Marshall Islands,Kwajalein,Cargo,1
2011,5,Marshall Islands,Majuro Atoll,Cargo,15
2011,5,Marshall Islands,Majuro Atoll,Fishing,10
2011,5,Marshall Islands,Majuro Atoll,Tanker,1
2011,5,Micronesia,Colonia,Cargo,1
2011,5,Micronesia,Colonia,Tanker,1
2011,5,Micronesia,Lele Harbor,Cargo,2
2011,5,Micronesia,Moen,Cargo,6
2011,5,Micronesia,Moen,Passenger,1
2011,5,Micronesia,Pornpei Harbor,Cargo,15
2011,5,Micronesia,Pornpei Harbor,Fishing,14
2011,5,Micronesia,Pornpei Harbor,Tanker,2
2011,5,Nauru,Nauru,Cargo,4
2011,5,Nauru,Nauru,Tanker,1
2011,5,Palau,Malakal Harbor,Cargo,2
2011,5,Palau,Malakal Harbor,Fishing,1
2011,5,Papua New Guinea,Alotoa,Cargo,4
2011,5,Papua New Guinea,Alotoa,Tanker,4
2011,5,Papua New Guinea,Buka,Cargo,4
2011,5,Papua New Guinea,Daru,Cargo,2
2011,5,Papua New Guinea,Kavieng Harbor,Cargo,2
2011,5,Papua New Guinea,Kavieng Harbor,Tanker,1
2011,5,Papua New Guinea,Kieta,Cargo,4
2011,5,Papua New Guinea,Kimbe,Cargo,19
2011,5,Papua New Guinea,Kimbe,Tanker,6
